Timestamp,"Have you been scammed before? 
Pernahkah ada di tipu secara online sebelum ini?","What is your age group?
Apakah kumpulan umur anda?","What is your gender?
Apakah jantina anda?","What is your highest level of education?
Apakah tahap pendidikan tertinggi anda?","What is your employment status?
Apakah status pekerjaan anda?","How much is your income?
Berapakah gaji anda?
(Ex : 1000)","How often do you use the internet?
Berapa kerapkah anda menggunakan internet?","What type of online platforms do you use most frequently? 
Apakah jenis platform dalam talian yang paling kerap digunakan oleh anda?","On average how many hours do you spend online daily? (Enter a number only)
Anggaran, berapa jam anda meluangkan masa dalam talian setiap hari? (Masukkan nombor sahaja)  ","How many times do you usually interact with strangers online?
Berapa kali anda biasanya berinteraksi dengan orang yang tidak dikenali dalam talian?","On average, how many online transactions do you complete per month? (Enter a number only)
Secara purata, berapa banyak transaksi dalam talian yang anda lengkapkan setiap bulan? (Masukkan nombor sahaja)  ","How many different social media account do you actively use? (Enter a number only)
Berapa banyak akaun media sosial yang anda gunakan secara aktif? (Masukkan nombor sahaja)  ","How many email accounts do you have? (Enter a number only)
Berapa banyak akaun emel yang anda gunakan? (Masukkan nombor sahaja)  ","Do you usually share your personal information online?
(Example : Name, Phone Number)
Adakah anda biasanya berkongsi maklumat peribadi anda dalam talian?
(Contoh : Nama, Nombor Telefon)  ","How many different password do you have? (Enter a number only)
Berapa banyak kata laluan berbeza yang anda ada? (Masukkan nombor sahaja)  ","How many times have you downloaded something not from a trusted source in the past month?
(Trusted source for example are Google Play Store and Apple Store)
Berapa kali anda telah memuat turun sesuatu yang bukan daripada sumber yang dipercayai pada beberapa bulan lalu? 
(Sumber yang dipercayai contohnya ialah Google Play Store dan Apple Store) 
(EX: 3)","When you receive suspicious email or call what do you usually do?
Apabila anda menerima e-mel atau panggilan yang mencurigakan, apakah yang biasa anda lakukan?","How many online subscriptions do you currently have? (Enter a number only) 
Berapa banyak langganan dalam talian yang anda miliki sekarang? (Masukkan nombor sahaja) ","Do you usually read reviews before you buy something?
Adakah anda biasanya membaca ulasan sebelum anda membeli sesuatu?","How much are you willing to spend on a single online transactions?
Berapa banyak yang anda sanggup belanjakan untuk satu transaksi dalam talian? (Ex : 150) "
1/9/2025 23:25:57,Yes | Ya,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),15000,Ocassionally | Kadang - Kadang,Social media | Sosial media,6,Occasionally | Kadang-kadang,40,2,2,No | Tidak,1,0,Ignore It | Abaikan,4,Yes | Ya,500
1/9/2025 23:26:01,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),7000,Daily | Harian,E-commerce | E-perdagangan,4,Occasionally | Kadang-kadang,15,1,1,Yes | Ya,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,500
1/9/2025 23:26:05,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2200,Daily | Harian,Social media | Sosial media,4,Occasionally | Kadang-kadang,13,2,1,Yes | Ya,1,1,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,150
1/9/2025 23:26:08,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Unemployed | Tidak Bekerja,500,Weekly | Mingguan,E-commerce | E-perdagangan,8,Frequently | Kerap,28,4,4,No | Tidak,1,9,Respond and ask for more information | Balas dan minta lebih banyak maklumat,5,No | Tidak,250
1/9/2025 23:26:12,Yes | Ya,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,300,Daily | Harian,Gaming | Permainan,12,Frequently | Kerap,2,4,3,Yes | Ya,2,2,Delete it / Block | Sekat,2,No | Tidak,200
1/9/2025 23:26:16,Yes | Ya,36-45,Female | Perempuan,Master/PhD | Sarjana/PhD,Self-Employed | Bekerja Sendiri,15400,Weekly | Mingguan,E-commerce | E-perdagangan,8,Frequently | Kerap,25,7,3,No | Tidak,3,2,Delete it / Block | Sekat,6,Yes | Ya,1000
1/9/2025 23:26:20,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,5000,Daily | Harian,Social media | Sosial media,4,Frequently | Kerap,10,1,1,No | Tidak,1,8,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,100
1/9/2025 23:26:24,Yes | Ya,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6000,Daily | Harian,Social media | Sosial media,2,Rarely | Jarang,16,2,3,No | Tidak,4,1,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:26:28,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Retired | Bersara,980,Ocassionally | Kadang - Kadang,Social media | Sosial media,7,Frequently | Kerap,23,4,2,No | Tidak,1,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,130
1/9/2025 23:26:31,Yes | Ya,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1800,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,12,4,2,Yes | Ya,1,1,Ignore It | Abaikan,2,No | Tidak,200
1/9/2025 23:26:35,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,3000,Daily | Harian,Social media | Sosial media,5,Occasionally | Kadang-kadang,14,1,1,No | Tidak,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,300
1/9/2025 23:26:39,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,12,4,2,Yes | Ya,1,1,Ignore It | Abaikan,2,No | Tidak,200
1/9/2025 23:26:43,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Secondary School | Sekolah Menengah,Retired | Bersara,850,Ocassionally | Kadang - Kadang,E-commerce | E-perdagangan,6,Frequently | Kerap,19,3,2,Yes | Ya,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,70
1/9/2025 23:26:47,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Unemployed | Tidak Bekerja,0,Daily | Harian,Gaming | Permainan,12,Frequently | Kerap,5,1,1,No | Tidak,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,600
1/9/2025 23:26:50,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,2500,Daily | Harian,Social media | Sosial media,7,Frequently | Kerap,20,1,1,No | Tidak,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,0,No | Tidak,250
1/9/2025 23:26:54,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4680,Daily | Harian,Social media | Sosial media,5,Occasionally | Kadang-kadang,18,4,3,Yes | Ya,1,8,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,300
1/9/2025 23:26:58,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,500,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,40,3,3,No | Tidak,3,0,Ignore It | Abaikan,0,Yes | Ya,50
1/9/2025 23:27:02,No | Tidak,26-35,Female | Perempuan,Master/PhD | Sarjana/PhD,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,3,4,2,No | Tidak,17,0,Ignore It | Abaikan,10,Yes | Ya,150
1/9/2025 23:27:06,Yes | Ya,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,15,3,3,No | Tidak,50,6,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,Yes | Ya,100
1/9/2025 23:27:09,No | Tidak,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,Social media | Sosial media,8,Never | Tidak Pernah,12,2,1,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,1000
1/9/2025 23:27:13,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,2109,Weekly | Mingguan,E-commerce | E-perdagangan,4,Never | Tidak Pernah,17,2,1,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,100
1/9/2025 23:27:17,No | Tidak,18-25,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1200,Daily | Harian,Social media | Sosial media,7,Never | Tidak Pernah,2,2,1,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,120
1/9/2025 23:27:21,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2300,Weekly | Mingguan,Social media | Sosial media,4,Rarely | Jarang,15,2,2,No | Tidak,1,0,Delete it / Block | Sekat,3,Yes | Ya,140
1/9/2025 23:27:25,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,1890,Weekly | Mingguan,Online banking | Perbankan atas talian,4,Never | Tidak Pernah,17,3,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,200
1/9/2025 23:27:29,No | Tidak,36-45,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,2700,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,16,2,2,No | Tidak,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,Yes | Ya,200
1/9/2025 23:27:33,No | Tidak,26-35,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,E-commerce | E-perdagangan,7,Never | Tidak Pernah,13,4,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,150
1/9/2025 23:27:36,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,600,Daily | Harian,Social media | Sosial media,5,Never | Tidak Pernah,17,3,2,No | Tidak,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,100
1/9/2025 23:27:40,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,1390,Weekly | Mingguan,Gaming | Permainan,7,Rarely | Jarang,10,4,3,No | Tidak,3,0,Delete it / Block | Sekat,3,Yes | Ya,190
1/9/2025 23:27:44,No | Tidak,26-35,Male | Lelaki,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,1100,Weekly | Mingguan,E-commerce | E-perdagangan,5,Rarely | Jarang,8,1,1,No | Tidak,1,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,0,Yes | Ya,50
1/9/2025 23:27:48,No | Tidak,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,1000,Weekly | Mingguan,Social media | Sosial media,3,Never | Tidak Pernah,4,1,1,No | Tidak,1,0,Respond and ask for more information | Balas dan minta lebih banyak maklumat,0,Yes | Ya,100
1/9/2025 23:27:51,No | Tidak,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1490,Weekly | Mingguan,Online banking | Perbankan atas talian,5,Rarely | Jarang,16,3,2,No | Tidak,1,0,Delete it / Block | Sekat,1,No | Tidak,100
1/9/2025 23:27:55,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Self-Employed | Bekerja Sendiri,1345,Ocassionally | Kadang - Kadang,E-commerce | E-perdagangan,6,Rarely | Jarang,11,3,2,No | Tidak,1,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,No | Tidak,180
1/9/2025 23:27:59,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1400,Weekly | Mingguan,Social media | Sosial media,5,Rarely | Jarang,12,2,3,No | Tidak,2,0,Ignore It | Abaikan,0,Yes | Ya,40
1/9/2025 23:28:03,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,890,Ocassionally | Kadang - Kadang,E-commerce | E-perdagangan,6,Rarely | Jarang,19,2,1,No | Tidak,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,Yes | Ya,100
1/9/2025 23:28:07,No | Tidak,36-45,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2190,Weekly | Mingguan,E-commerce | E-perdagangan,4,Rarely | Jarang,13,2,1,No | Tidak,1,0,Delete it / Block | Sekat,0,Yes | Ya,190
1/9/2025 23:28:11,No | Tidak,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,350,Daily | Harian,Social media | Sosial media,2,Rarely | Jarang,13,3,3,No | Tidak,2,0,Ignore It | Abaikan,1,No | Tidak,100
1/9/2025 23:28:14,No | Tidak,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,8,Occasionally | Kadang-kadang,2,2,2,No | Tidak,4,1,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:28:18,No | Tidak,26-35,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4000,Daily | Harian,Social media | Sosial media,9,Rarely | Jarang,15,3,2,No | Tidak,4,0,Ignore It | Abaikan,3,Yes | Ya,150
1/9/2025 23:28:22,No | Tidak,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,1800,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,13,2,1,No | Tidak,4,0,Ignore It | Abaikan,0,Yes | Ya,150
1/9/2025 23:28:26,No | Tidak,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1800,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,13,2,1,No | Tidak,3,0,Ignore It | Abaikan,1,Yes | Ya,100
1/9/2025 23:28:30,No | Tidak,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1800,Daily | Harian,Social media | Sosial media,5,Never | Tidak Pernah,11,2,2,No | Tidak,3,0,Ignore It | Abaikan,0,Yes | Ya,50
1/9/2025 23:28:33,Yes | Ya,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),8000,Daily | Harian,Social media | Sosial media,5,Never | Tidak Pernah,20,4,4,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,500
1/9/2025 23:28:37,No | Tidak,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1200,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,12,4,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,150
1/9/2025 23:28:41,No | Tidak,36-45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4000,Daily | Harian,E-commerce | E-perdagangan,8,Never | Tidak Pernah,14,5,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,280
1/9/2025 23:28:45,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,1200,Weekly | Mingguan,Online banking | Perbankan atas talian,2,Never | Tidak Pernah,11,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:28:49,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3490,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,12,4,2,No | Tidak,2,0,Ignore It | Abaikan,1,Yes | Ya,1200
1/9/2025 23:28:53,No | Tidak,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,200,Daily | Harian,Social media | Sosial media,9,Rarely | Jarang,3,4,2,No | Tidak,2,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:28:57,Yes | Ya,18-25,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3000,Daily | Harian,Online banking | Perbankan atas talian,5,Frequently | Kerap,42,1,1,No | Tidak,1,5,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,400
1/9/2025 23:29:01,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5000,Daily | Harian,Social media | Sosial media,5,Frequently | Kerap,20,1,2,Yes | Ya,1,4,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,600
1/9/2025 23:29:04,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Unemployed | Tidak Bekerja,0,Daily | Harian,Social media | Sosial media,7,Never | Tidak Pernah,0,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,150
1/9/2025 23:29:08,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,5000,Daily | Harian,E-commerce | E-perdagangan,3,Rarely | Jarang,20,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:29:12,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),7000,Daily | Harian,Social media | Sosial media,2,Never | Tidak Pernah,46,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,200
1/9/2025 23:29:16,No | Tidak,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,300,Daily | Harian,Gaming | Permainan,24,Rarely | Jarang,5,4,5,No | Tidak,1,0,Respond and ask for more information | Balas dan minta lebih banyak maklumat,0,Yes | Ya,5000
1/9/2025 23:29:20,No | Tidak,26-35,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1800,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,12,4,2,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,150
1/9/2025 23:29:24,No | Tidak,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4800,Daily | Harian,Social media | Sosial media,5,Never | Tidak Pernah,13,3,2,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,300
1/9/2025 23:29:27,No | Tidak,26-35,Female | Perempuan,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,Social media | Sosial media,7,Never | Tidak Pernah,10,4,2,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,150
1/9/2025 23:29:31,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,2800,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,14,2,1,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,150
1/9/2025 23:29:35,Yes | Ya,18-25,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1450,Daily | Harian,E-commerce | E-perdagangan,6,Frequently | Kerap,17,4,2,No | Tidak,1,8,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,No | Tidak,100
1/9/2025 23:29:39,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,10,Rarely | Jarang,8,3,3,No | Tidak,4,1,Ignore It | Abaikan,1,Yes | Ya,100
1/9/2025 23:29:43,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2256,Daily | Harian,E-commerce | E-perdagangan,5,Occasionally | Kadang-kadang,12,4,1,No | Tidak,1,6,Delete it / Block | Sekat,1,No | Tidak,100
1/9/2025 23:29:46,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Secondary School | Sekolah Menengah,Retired | Bersara,0,Daily | Harian,Social media | Sosial media,10,Frequently | Kerap,5,4,4,Yes | Ya,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,500
1/9/2025 23:29:50,Yes | Ya,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Student | Pelajar,0,Daily | Harian,Gaming | Permainan,12,Frequently | Kerap,15,5,4,No | Tidak,1,4,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,500
1/9/2025 23:29:54,Yes | Ya,36-45,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1478,Weekly | Mingguan,E-commerce | E-perdagangan,5,Frequently | Kerap,14,1,1,Yes | Ya,1,5,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,No | Tidak,60
1/9/2025 23:29:58,Yes | Ya,18-25,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,7,Occasionally | Kadang-kadang,15,2,4,No | Tidak,3,1,Delete it / Block | Sekat,6,Yes | Ya,1500
1/9/2025 23:30:02,Yes | Ya,36-45,Female | Perempuan,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,1245,Daily | Harian,E-commerce | E-perdagangan,3,Occasionally | Kadang-kadang,17,1,1,No | Tidak,1,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,69
1/9/2025 23:30:06,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Retired | Bersara,680,Weekly | Mingguan,Social media | Sosial media,4,Never | Tidak Pernah,20,3,1,No | Tidak,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,150
1/9/2025 23:30:09,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Unemployed | Tidak Bekerja,1890,Weekly | Mingguan,Online banking | Perbankan atas talian,4,Never | Tidak Pernah,14,2,1,No | Tidak,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,Yes | Ya,50
1/9/2025 23:30:15,No | Tidak,26-35,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Self-Employed | Bekerja Sendiri,1309,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,15,2,1,No | Tidak,2,0,Delete it / Block | Sekat,2,Yes | Ya,124
1/9/2025 23:30:19,No | Tidak,26-35,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,2100,Weekly | Mingguan,E-commerce | E-perdagangan,2,Rarely | Jarang,10,1,1,No | Tidak,1,0,Delete it / Block | Sekat,2,Yes | Ya,200
1/9/2025 23:30:22,No | Tidak,18-25,Female | Perempuan,Diploma,Student | Pelajar,1380,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,11,1,1,No | Tidak,1,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,70
1/9/2025 23:30:26,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6000,Daily | Harian,Social media | Sosial media,3,Never | Tidak Pernah,48,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:30:30,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,4000,Daily | Harian,E-commerce | E-perdagangan,2,Never | Tidak Pernah,25,1,1,No | Tidak,1,0,Delete it / Block | Sekat,0,Yes | Ya,0
1/9/2025 23:30:34,No | Tidak,26-35,Male | Lelaki,Diploma,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,3,Never | Tidak Pernah,5,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,150
1/9/2025 23:30:38,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4000,Daily | Harian,Social media | Sosial media,0,Never | Tidak Pernah,12,1,2,No | Tidak,1,0,Delete it / Block | Sekat,0,Yes | Ya,200
1/9/2025 23:30:42,Yes | Ya,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Student | Pelajar,0,Daily | Harian,Gaming | Permainan,6,Occasionally | Kadang-kadang,0,1,1,No | Tidak,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,0,No | Tidak,200
1/9/2025 23:30:45,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1200,Daily | Harian,Social media | Sosial media,7,Never | Tidak Pernah,2,4,2,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,150
1/9/2025 23:30:49,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,2,4,2,Yes | Ya,1,1,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,200
1/9/2025 23:30:53,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,3,2,2,Yes | Ya,1,1,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,150
1/9/2025 23:30:57,No | Tidak,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,.,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,100,3,3,Yes | Ya,2,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:31:01,No | Tidak,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,1,Daily | Harian,Social media | Sosial media,24,Frequently | Kerap,30000,20,20,Yes | Ya,20,20,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,Yes | Ya,510
